Party,Handle,Tweet,Sentiment
Republican,RepKayGranger,"This legislation delivers real relief to businesses by lowering the corporate tax rate to 21 percent, down from 35â€_ https://t.co/Ud27AHu3fQ",0.2732
Republican,RepKayGranger,"It also allows Texans to write off up to $10,000 of their property taxes.",0
Republican,RepKayGranger,"With this bill, the typical family of four earning the median family income of $73,000 will receive a tax cut of $2â€_ https://t.co/zmX9H2x1L5",-0.2732
Republican,RepKayGranger,"The bill nearly doubles the standard tax deduction and reduces loopholes, while preserving important tax breaks sucâ€_ https://t.co/TZMz8VoHxr",0.2023
Republican,RepKayGranger,"In addition, this legislation not only protects current American jobs but also encourages companies who have movedâ€_ https://t.co/O3xUB7MPTq",0.5218
Republican,RepKayGranger,"Today, the House passed the most sweeping, pro-growth tax reform since President Reagan. These tax cuts will ensureâ€_ https://t.co/2MXsCNrF4N",-0.296
Republican,RepKayGranger,The Tax Cuts &amp; Jobs Act is a game-changer for every day American families. That is why we are determined to send toâ€_ https://t.co/zJrXRAbR9a,0.0516
Republican,RepKayGranger,"A hard working family of 4 earning a median income of $73,000 a year gets #2059more back in their pocket each year. https://t.co/xUKkMLewCY",-0.1027
Republican,RepKayGranger,See whatâ€™s new in the Tax Cuts &amp; Jobs Act:,0.1027
,,âœ” Significantly increases the standard deduction to protect roughly doubâ€_ https://t.co/Y4LdYcT9CQ,
Republican,RepKayGranger,"RT @HouseGOP: .@POTUS, #taxreform will be heading your way soon. Weâ€™re committed to getting #2059more back in the pockets of everyday Ameriâ€_",0.2732
Republican,RepKayGranger,"#OTD in 1791, Congress ratified the #BillofRights https://t.co/iAUy7gktS1",0.1531
Republican,RepKayGranger,Happy first night of Hanukkah to those celebrating in #TX12 and around the world #HappyHanukkah https://t.co/jZnyw2rYse,0.8126
Republican,RepKayGranger,RT @HouseGOP: 137 economists AGREE â†’ the Tax Cuts &amp; Jobs Act means more jobs and bigger paychecks for you and your family! #taxreform httpsâ€_,0.3237
Republican,RepKayGranger,RT @HouseAppropsGOP: The House just passed H.J. Res. 123 on a vote of 235-193. This spending bill funds the federal government until Decembâ€_,0
Republican,RepKayGranger,"My remarks on the House floor earlier this afternoon in support of H.J.Res 123, the Continuing Appropriations Act fâ€_ https://t.co/CM2w7PGOKh",0.4019
Republican,RepKayGranger,"RT @HouseAppropsGOP: Read Chairman @USRepRodney's full statement on H.J. Res. 123, a Continuing Resolution funding the federal government tâ€_",0
Republican,RepKayGranger,"Will be speaking on the House floor shortly in support of H.J.Res 123, the Continuing Appropriations Act. The Houseâ€_ https://t.co/EaYgxIK5XS",0.4019
Republican,RepKayGranger,Never forget the brave men and women who lost their lives 76 years ago today #PearlHarbor https://t.co/lo4Hkj2zSQ,-0.5283
Republican,RepKayGranger,"Had our existing background check laws been enforced, the tragedy in Sutherland Springs could have been avoided all together. (5/5)",-0.7783
Republican,RepKayGranger,This legislation would require federal and state authorities to enforce existing law and accurately report relevantâ€_ https://t.co/teE7QjPIma,0
Republican,RepKayGranger,I was also pleased to support the bipartisan Fix NICS Act which passed the House today. Following the horrific actsâ€_ https://t.co/HnuGaicSkH,0.0516
Republican,RepKayGranger,"This legislation, which I was proud to cosponsor, allows residents with a state-issued concealed carry license or pâ€_ https://t.co/F32QDR8fZB",0.4767
Republican,RepKayGranger,The #ConcealedCarry Reciprocity Act of 2017 ensures that law-abiding citizensâ€™ Second Amendment rights do not end wâ€_ https://t.co/B0fjEdoGKt,0
Republican,RepKayGranger,RT @SteveScalise: The House just voted to go to conference with the Senate to iron out our differences on the Tax Cuts and Jobs Act.,-0.296
,,,
,,One sâ€_,
Republican,RepKayGranger,RT @HouseGOP: Grow jobs,0.4215
,,Grow wages,
,,Grow opportunity,
,,These are our goals for #taxreform https://t.co/VIjWFxde1R,
Republican,RepKayGranger,"RT @PEPFAR: On #WorldAIDSDay, U.S. reaffirms our commitment to #EndAIDS. This day also serves as a remembrance of millions who have lost thâ€_",0.0772
Republican,RepKayGranger,"#SmallBizSat is Nov 25! When we #ShopSmall, we support the small businesses that unite our communities",0.4574
Republican,RepKayGranger,Happy Thanksgiving to you and yours https://t.co/VAPVkgbJmw,0.5719
Republican,RepKayGranger,Thanksgiving Day invites us to reflect on the blessings we enjoy &amp; the freedoms we cherish,0.8885
Republican,RepKayGranger,RT @SBAgov Mark your calendar! Small Business Saturday is November 25 â†’ https://t.co/m0zseRGrvh  #ShopSmall,0
Republican,RepKayGranger,The Tax Cuts &amp; Jobs Act has PASSED! This means â†’,-0.3595
,,MORE money is coming back in your pocket.,
,,MORE time with your famâ€_ https://t.co/Wnls0NXfA8,
Republican,RepKayGranger,The Tax Cuts &amp; Jobs act will deliver MAJOR tax relief to families all across this nation. https://t.co/7XG6Grpc8G,0.2263
Republican,RepKayGranger,Today we passed the Tax Cuts &amp; Jobs Act and hereâ€™s what it does:,-0.4019
,,âœ” Lowers tax rates for everyday Americans,
,,âœ” Increaâ€_ https://t.co/s24u0yQE64,
Republican,RepKayGranger,My Statement on the Tax Cut and Jobs Act -&gt; https://t.co/JlqTfvY4yz #taxreform,-0.2732
Republican,RepKayGranger,PASSED â†’ The Tax Cuts &amp; Jobs Act. We just took a MAJOR step towards delivering tax relief to hardworking Americansâ€_ https://t.co/VofLx6pG8L,0.2263
Republican,RepKayGranger,Statement on Esper Confirmation as Secretary of the @USArmy -&gt; https://t.co/r1m1yetEHN,0
Republican,RepKayGranger,My statement on the National Defense Authorization Act https://t.co/ZMqFxAzWxA #NDAA,0.128
Republican,RepKayGranger,I am committed to ensuring that teachers have the resources they need to make sure our children are prepared to beâ€_ https://t.co/68UoAVm8uH,0.7506
Republican,RepKayGranger,Schools like the Young Womenâ€™s Leadership Academy in Fort Worth provide young women with a rigorous curriculum to pâ€_ https://t.co/vqjRSaiUuy,0.3182
Republican,RepKayGranger,"As a parent, former school teacher, and the daughter of an educator, I have seen firsthand the vital importance ofâ€_ https://t.co/jpRPXIwZRc",0.5719
Republican,RepKayGranger,"On #VeteransDay, please join me in honoring all the men and women who have given so much to keep our nation safe https://t.co/Zxojfw4mnW",0.8658
Republican,RepKayGranger,Happy 242nd birthday to the United States Marine Corps @USMC! Thank you for your service # SemperFi https://t.co/PUYqFM2L13,0.8516
Republican,RepKayGranger,Pleased to present Ross Perot with the 2017 Lifetime Achievement Award at todayâ€™s 2nd Annual Worth Honoring Luncheoâ€_ https://t.co/BihSk2RdPV,0.891
Republican,RepKayGranger,RT @LockheedMartin: Thanks @RepKayGranger for joining our CEO to discuss the challenges facing women leaders at our Womenâ€™s Impact Networkâ€_,0.4939
Republican,RepKayGranger,"Praying for the innocent lives lost yesterday. May God bless the victims, families, &amp; the Sutherland Springs community.",0.6369
Republican,RepKayGranger,My Take: U.S. House Funds the Childrenâ€™s Health Insurance Program -&gt; https://t.co/3OQyWrtoE8 #CHIP,0
Republican,RepKayGranger,"RT @Embassy_of_AFG: First Lady Rula Ghani, former First Lady @laurawbush &amp; @USAfghanWC discussed the importance of empowering Afghan womanâ€_",0.3612
Republican,RepKayGranger,"We must support women of Afghanistan, who after yrs of being banned from public space, have persevered &amp; progressed in extraordinary ways",-0.0772
Republican,RepKayGranger,"Yesterday I had the privilege of meeting w/ Former First Lady  @laurawbush &amp; Her Excellency Rula Ghani, the First Lâ€_ https://t.co/GC1Fj6wEZF",0.7184
Republican,RepKayGranger,My Take: #TaxReform that Works for Texans https://t.co/3qY3HW2dgC,0
Republican,RepKayGranger,"I am looking forward to working with my colleagues over the coming weeks to make taxes lower, simpler, and fairer #TaxReform",-0.296
Republican,RepKayGranger,"As Chairwoman of the Defense Appropriations Subcommittee, it was  vital we passed a budget to lay the groundwork to rebuild our military",0.4019
Republican,RepKayGranger,This budget resolution puts us one step closer to passing historic #taxreform,0
Republican,RepKayGranger,My statement on the final passage of the budget -&gt; https://t.co/QHGu67e48n #TaxReform,0
Republican,RepKayGranger,Statement on Iran Nuclear Deal -&gt; https://t.co/kdtvgtDgKS,0
Republican,RepKayGranger,RT @USNavy: Happy #242NavyBday! _Ÿ_‚_Ÿ_ˆ,0.9214
,,,
,,RT to celebrate America's seapower to protect and promote! _Ÿ‡º_Ÿ‡¸â_“ https://t.co/VtiscDgDj3,
Republican,RepKayGranger,Texas Delegation Secures $15 Billion in Disaster Funds in Emergency Funding Bill https://t.co/91vv53RHqK,-0.6597
Republican,RepKayGranger,No words adequately convey our deep appreciation for all that @TexasArmyGuard do to protect when disaster strikes - https://t.co/MQk9tGSTaJ,-0.4404
Republican,RepKayGranger,Governor Abbott Activates Entire Texas National Guard In Response To Hurricane Harvey Devastation - https://t.co/wvhy5vueRL,-0.4215
Republican,RepKayGranger,RT @USCG: To report a #harvey emergency you must call numbers below or 911 for assistance. If busy keep trying. Do not report distress on sâ€_,0.0454
Republican,RepKayGranger,Thank you @USCG for helping rescue and protect Texans. https://t.co/ysMaIvnzUO,0.8625
Republican,RepKayGranger,Thank you @TexasGuard for stepping up and helping our fellow Texans in their time of need. https://t.co/S0ADL3NKz7,0.5719
Republican,RepKayGranger,Check out the Wise County Messenger's coverage of my meeting with constituents in Decatur on Monday - https://t.co/Boot9BVZFS @WCMessenger,0.4767
Republican,RepKayGranger,I support decision to support Afghani security forces and ensure US has strong ally in the fight against terrorism https://t.co/wx5Ptcf5cw,0.6705
Republican,RepKayGranger,Live on the Mark Davis Show this morning. Check it out at https://t.co/yoNXAWisLs,0
Republican,RepKayGranger,Thank you Parker Co Today Mag for selecting me one of thier Top 10 Most Interesting Parker Co People to Meet Beforeâ€_ https://t.co/1asH7o1HFL,0.7425
Republican,RepKayGranger,"Facebook to feature Star-Telegramâ€™s â€˜Titletown, TXâ€™ video series https://t.co/8pJEXDq3B8",0
Republican,RepKayGranger,Proud to see @AmericanAir joining the fight to protect victims of human trafficking and child sexual exploitation. https://t.co/L3VqVNQwPo,0.2023
Republican,RepKayGranger,"No corner of the country is immune from human trafficking, not even our corner of North Texas. Read my latest op-ed: https://t.co/ezikE4tp70",0
Republican,RepKayGranger,"Air Force is honoring Cpt. Jamie Lemieux of Decatur, TX for courage during combat in Iraq.  Read more atâ€_ https://t.co/thiEBaegbq",0.8091
Republican,RepKayGranger,"Today marks the 227th birthday of the U.S. Coast Guard, founded in 1790 by Alexander Hamilton. Thank you for being ""Always Ready"" to serve.",0.6124
Republican,RepKayGranger,House just passed an extension to the VA Choice and Quality Employment Act to ensure veterans can receive timely medical care close to home.,0.7003
Republican,RepKayGranger,The House is committed to supporting our #AmericanHeroes - the brave men and women who serve our nation and their families.,0.8126
Republican,RepKayGranger,Proud to announce passage of The Make America Secure bill to rebuild our military &amp; provide better equip &amp; trainingâ€_ https://t.co/a74HO5ljIO,0.8126
Republican,RepKayGranger,RT @HouseAppropsGOP: Want to know more about how our bill makes America more secure? --&gt; https://t.co/CCKArRTSpU https://t.co/ghlJFjGkH7,0.4576
Republican,RepKayGranger,The Constitution mandates that Congress provide for the common defense. The House is working to fulfill this duty today,0.5267
Republican,RepKayGranger,The House is acting on important legislation that funds @DeptofDefense @DeptVetAffairs and @Energy programs that prâ€_ https://t.co/am2KBLbNeU,0.2023
Republican,RepKayGranger,On the House floor now managing the defense appropriations bill. Watch live: https://t.co/RUDQJhTk54,0.128
Republican,RepKayGranger,#DidYouKnow the House is voting today to fund federal programs that keep all American secure?,0.34
Republican,RepKayGranger,"The sanction bill we passed today increases economic &amp; political pressure on Russia, Iran, &amp; North Korea. I urge Senate to pass it quickly.",-0.296
Republican,RepKayGranger,Proud to vote today for expanding access for veterans &amp; their families to education &amp; workforce training through the GI Bill. #forevergibill,0.4767
Republican,RepKayGranger,"Thank you to @RepMarthaRoby for hosting visit to 187th Fighter Wing and Maxwell-Gunter AFB in Montgomery, Alabama. https://t.co/xrCHWEIABt",0.4767
Republican,RepKayGranger,Thank you to @MarioDB for visiting Fort Worth. Educating my colleagues on TX12's priorities is a big part of my job. https://t.co/OYJZpkNyDT,0.5267
Republican,RepKayGranger,Great news for Fort Worth's economy. Lockheed job fair leads to 860 job offers - via @star-telegram @maxbakerbb https://t.co/N7zTVAyvm6,0.7506
Republican,RepKayGranger,The F-35 program is bringing jobs and economic growth to Fort Worth. Check out this great story by @wfaachannel8 https://t.co/sBZWPYsX0A,0.8546
Republican,RepKayGranger,"Thank you, Friends of the Fort Worth Herd &amp; Friends of Cowtown Coliseum for honoring me at last night's Cowboy Gala. https://t.co/8ksgtnlpLY",0.9169
Republican,RepKayGranger,I voiced support for restricting funding for Cuba in SFOPS appropriations bill on Wednesday. Watch the video: https://t.co/rjx950KGro,0.0258
Republican,RepKayGranger,Thank you @MBWDC for recognizing me at the Sunset Parade on Tues. It was a great honor. https://t.co/QdZh4ERdvv https://t.co/pw5yxPochL,0.8689
Republican,RepKayGranger,McCain is one of the toughest men I know. Heâ€™s never been one to shy away from a fight and I donâ€™t expect him to do so this time.,-0.5994
Republican,RepKayGranger,Proud to join my House colleagues today in passing three anti-human trafficking bills.,0.6486
Republican,RepKayGranger,.@HouseAppropsGOP approves FY18 Energy &amp; Water bill w/funding for Army Corps of Engineers &amp; flood control projects like @TRVFortWorth,0.743
Republican,RepKayGranger,"Chairwoman Grangerâ€™s defense budget is a wise sale, says @startelegram editorial board. https://t.co/HB9zVXY8Xu",0.5574
Republican,RepKayGranger,"On Independence Day, We Remember What It Means to be an American via @HouseGOP https://t.co/jSxu3OWoTy",0
Republican,RepKayGranger,Chairwoman Granger: A state of military un-readiness: How budget caps threaten national security via defensenews https://t.co/sYMsImRuB4,-0.0516
Republican,RepKayGranger,"Thank you to a great group of summer interns - Savannah, Cole, Henri &amp; Derrick. All your work was greatly appreciatâ€_ https://t.co/9fL1uhFYhH",0.765
Republican,RepKayGranger,House Defense Appropriations Chairwoman Kay Granger's opening statement from today's full approps committee hearing: https://t.co/NE2ltzeMu1,0.128
Republican,RepKayGranger,EPA withdraw of WOTUS rule restores commonsense to our national reg system &amp; is good news for Texans.,0.6249
Republican,RepKayGranger,"Today, I join my colleagues in sending bipartisan ltr welcoming strong definition of anti-Semitism by EU Parliament https://t.co/EBrPisQ7QY",0.8126
Republican,RepKayGranger,House approved bill sponsored by @SpeakerRyan reaffirming our commitment to NATO's principle of collective defense.,0.7096
Republican,RepKayGranger,Tonight the House passed HR 2547 and HR 2258 to expand employment opportunities for veterans. #proudtosupportveterans,0.5994
Republican,RepFredUpton,Sheriff Fuller (@KzooSheriff) is one of the very best law enforcement officials we've got! #Hero https://t.co/X3a1sLXJFw,0.6989
Republican,RepFredUpton,READ: Full letter to Secretary of Defense Mattis urging support for the DoD to select the #FortCuster Training Centâ€_ https://t.co/jqjk4o99gP,0.4939
Republican,RepFredUpton,This week we celebrate both Peace Officers Memorial Day &amp; National #PoliceWeek. This gives us an opportunity to thaâ€_ https://t.co/v3fTXqz1w0,0.875
Republican,RepFredUpton,Today I wrote to Secretary of Defense Mattis urging support for the DoD to select the Fort Custer Training Center aâ€_ https://t.co/lPsf4EgdKw,0.4939
Republican,RepFredUpton,"Always great to have visitors from #MI06 stop by &amp; tour the U.S. Capitol. If you, or your family, is ever interesteâ€_ https://t.co/gGGs1OTcRj",0.4404
Republican,RepFredUpton,Going live with @1450whtc now for our weekly Q&amp;A. You can tune in right here --&gt; https://t.co/EvoZOpfDCO,0
Republican,RepFredUpton,24 Opportunity Zone designations here in Southwest Michigan alone thanks to the Tax Cuts &amp; Jobs Act #MI06 --&gt; https://t.co/hprXVImY02,0.3612
Republican,RepFredUpton,This week marks #NationalPoliceWeek - I hope you will join me in thanking our heroic police officers throughoutâ€_ https://t.co/86IcA4K0T5,0.8271
Republican,RepFredUpton,ICYMI -- Upton tours SMC nursing expansion project https://t.co/3r4rKl47Us via @PatMoodyWSJM,0
Republican,RepFredUpton,"ICYMI -- Dingell, Upton Opioid legislation moves to House floor https://t.co/5OH4iHZRv7",0
Republican,RepFredUpton,Good morning from Kalamazoo! Honored to participate in the Cystic Fibrosis Foundation Great Strides Walk #MI06 https://t.co/5UoW4LePNy,0.902
Republican,RepFredUpton,RT @SWMich: Dr. Mathews got to show @RepFredUpton the progress on the nursing building today.,0.4215
,,Learn more about the project at https://t.coâ€_,
Republican,RepFredUpton,. @SWMich is doing big things - great to check out the soon-to-open expansion of their nursing facility today #MI06 https://t.co/FXok0q7oXM,0.6249
Republican,RepFredUpton,Talking with 8th graders at Dowagiac Middle School! #MI06 https://t.co/cNSIUVQBFK,0
Republican,RepFredUpton,RT @DrJoeOdenwald: President Mathews showing @RepFredUpton new nursing project @SWMich _Ÿ’__Ÿ’›#ThisisSMC https://t.co/Cinvlh7L8L,0
Republican,RepFredUpton,"Awesome, and delicious, lunch today at @FinalGravityMI in Decatur! Another one of our stellar small businesses hereâ€_ https://t.co/T5lqRUeq1J",0.8439
Republican,RepFredUpton,RT @HomeDepotKzoo: Had the pleasure of hosting U.S. Representative Congressman Fred Upton! _Ÿ‡º_Ÿ‡¸ #trendingorange #HDstorewalks @HomeDepotGR @Jâ€_,0.6114
Republican,RepFredUpton,"RT @JasonHatkowski: Congressman Fred Upton wearing The Home Depot apron from the Portage, MI store!  Great job to @buzzsweetpaula for the dâ€_",0.6588
Republican,RepFredUpton,Toured the Portage Home Depot today &amp; talked to employees about the bonuses that they got thanks to the Tax Cuts anâ€_ https://t.co/PlECzuZbfB,0.6486
Republican,RepFredUpton,Giving a legislative update to the Michigan Credit Union League chapter breakfast in Kalamazoo this morning. #MI06 https://t.co/aGmr7imLPP,0.6124
Republican,RepFredUpton,Fantastic time tonight at the YWCA Women of Achievement Awards celebration in Kalamazoo! Congratulations to all thoâ€_ https://t.co/tbkBd8lhV6,0.8955
Republican,RepFredUpton,RT @HouseCommerce: #SubEnergy held a hearing today on the state of electric transmission infrastructure as part of the #PoweringAmerica serâ€_,0
Republican,RepFredUpton,So great to meet with passionate advocates from the Library of Michigan/Michigan Dept. of Education including Kim aâ€_ https://t.co/5Po2ofWfmL,0.8313
Republican,RepFredUpton,RT @HouseCommerce: 3ï¸èâƒ£4ï¸èâƒ£0ï¸èâƒ£ to 7ï¸èâƒ£2ï¸èâƒ£ #NWPAA https://t.co/MG1ASbCIf6,0
Republican,RepFredUpton,WATCH LIVE: #SubEnergy hearing on electric transmission infrastructure issues -&gt; https://t.co/0mdAt89UFM,0
Republican,RepFredUpton,Speaking now on the House Floor in support of the Nuclear Waste Policy Amendments Act - bill that takes much-neededâ€_ https://t.co/lVqHfpMbI0,-0.0258
Republican,RepFredUpton,"Great news: @HouseCommerce voted to advance my bipartisan legislation - H.R. 5175, the Pipeline and LNG Facility Cyâ€_ https://t.co/2ok4eMtexh",0.6249
Republican,RepFredUpton,Glad to see @HouseCommerce advance the ACE Research Act - bill from me &amp; @RepDebDingell that will better allow NIHâ€_ https://t.co/A8JUSmay3L,0.7783
Republican,RepFredUpton,"WATCH: Today @HouseCommerce launched the â€œPersonal Stories from the Opioid Crisisâ€ù video series feat. Ken Daniels,â€_ https://t.co/rpwnNZAGJE",0.128
Republican,RepFredUpton,RT @HouseCommerce: #FullCmte convenes first of two markups on legislation aimed at combating the #OpioidCrisis along with consideration ofâ€_,0
Republican,RepFredUpton,Joining @1450whtc now for our Tuesday morning Q&amp;A. Tune in &gt; https://t.co/EvoZOpfDCO,0
Republican,RepFredUpton,"May marks #MilitaryAppreciationMonth. Thank you to all of our brave men &amp; women, &amp; their families, for their servicâ€_ https://t.co/OAOn7G0IZu",0.7096
Republican,RepFredUpton,"Thanks to tax reform enacted this year, weâ€™ve seen historic investment in our local economies, tax cuts, &amp; more monâ€_ https://t.co/OgszUV7aqi",0.1779
Republican,RepFredUpton,"In good news, The U.S. Treasury &amp; IRS recently approved the state of Michiganâ€™s application for Opportunity Zones.â€_ https://t.co/b8OHQtwGvS",0.8519
Republican,RepFredUpton,"Next, tax benefits are offered for reinvesting prior gains into Qualified Opportunity Funds. These funds must holdâ€_ https://t.co/ywzPxxhWag",0.7783
Republican,RepFredUpton,Hereâ€™s how it works: Governors identify a limited number of Opportunity Zones in areas most in need. States are reqâ€_ https://t.co/5Gy9CSg5QU,0.296
Republican,RepFredUpton,"Despite these efforts, communities in Michigan &amp; across the country still lag behind in business &amp; job growth. Itâ€™sâ€_ https://t.co/W8ck6j1FDT",0.0516
Republican,RepFredUpton,For many years the tax code has provided various tax incentives to encourage economic development in low-income comâ€_ https://t.co/DHc11QdhAe,0.6808
Republican,RepFredUpton,Opportunity Zones are economically distressed rural &amp; urban areas eligible for tax benefits aimed at spurring privaâ€_ https://t.co/aLv5olcSX7,0.3818
Republican,RepFredUpton,ICYMI via @DetNewsOpinion -- â€˜Opportunity Zonesâ€™ on their way https://t.co/hdK7hxd0jR,0
Republican,RepFredUpton,RT @WSJM: Upton Pushes For Non-Addictive Painkiller Development https://t.co/Eto1HJd89E https://t.co/cM65jTrYxT,0
Republican,RepFredUpton,"48 States, including Michigan, seeing lower utility bills following tax reform https://t.co/KVlbob0Dx9",-0.296
Republican,RepFredUpton,Great visit to the Coca-Cola North America Paw Paw plant yesterday. Seeing all their hard work up close was awesomeâ€_ https://t.co/IQywBJVxpO,0.5719
Republican,RepFredUpton,Pleasure to attend the Berrien County Health department's Friend of Public Health Award Ceremony today. We honoredâ€_ https://t.co/Kug25EJi2K,0.886
Republican,RepFredUpton,Awesome visit to the Great Lakes Coca-Cola facility in Paw Paw today - they employ around 400 local folks &amp; it wasâ€_ https://t.co/d6exS4tcnS,0.8481
Republican,RepFredUpton,Great to be at WMU Connect After Hours tonight at the WMed Innovation Center! #MI06 https://t.co/PTDreoPIXo,0.7901
Republican,RepFredUpton,"RT @WMedICKazoo: Yo, @RepFredUpton is in the house! _Ÿ˜„ _Ÿ‡º_Ÿ‡¸ https://t.co/LSLezxHCx9",0
Republican,RepFredUpton,RT @BrendanCarrFCC: Thank you to @RepFredUpton for bringing small business owners together in Paw Paw to talk about the role broadband playâ€_,0.3612
Republican,RepFredUpton,Pleasure speaking with government students at Parchment High School today! #MI06 https://t.co/4miMVCITJK,0.6114
Republican,RepFredUpton,Spoke with the South Haven High School student senate on school safety today. Thanks for an engaging discussion onâ€_ https://t.co/9rKq5UBv0M,0.7964
Republican,RepFredUpton,RT @DetNewsOpinion: Column: â€˜Opportunity Zonesâ€™ on their way https://t.co/u0YDyqbPDZ via @detroitnews @RepFredUpton,0
Republican,RepFredUpton,Starting the day at South Haven High School speaking to their U.S. History honors class. #MI06 https://t.co/8JELMmu5CM,0.5106
Republican,RepFredUpton,I was honored to speak at the Residential Opportunity Inc. 40th Anniversary event tonight at Arcadia Ales in Kalamaâ€_ https://t.co/n3JLEI8guT,0.765
Republican,RepFredUpton,Stopped to smell the flowers today at Sportel Greenhouse in Kalamazoo - thanks for having me! #MI06 https://t.co/Cv52X3Y6sQ,0.3164
Republican,RepFredUpton,Great to be with members of the Home Builders Association of Western Michigan today in #Kalamazoo! #MI06 https://t.co/0dwU0yzgus,0.6588
Republican,RepFredUpton,In Three Rivers to see the progress on what will be The Landmark TapHouse and Grille in downtown. Will be a fantastâ€_ https://t.co/nYjfrUOpUV,0.4767
Republican,RepFredUpton,Thanks to H&amp;H Farms in #Vicksburg for having me out today to discuss #ag issues &amp; tour their 3rd generation farm!â€_ https://t.co/b8L6cjjyEs,0.4926
Republican,RepFredUpton,Kicking off #SmallBusinessWeek in #Kalamazoo at the Michigan Small Business Development Center Client Appreciationâ€_ https://t.co/xTHKy0TL81,0
Republican,RepFredUpton,"@Therealadambien @BobbyJoe1974 Dno what a burn is. Think folks should look at my record, rather than partisan talking points.",0
Republican,RepFredUpton,@BobbyJoe1974 Like this? https://t.co/v7cSQCzmnm,0.3612
Republican,RepFredUpton,Great to be at the Red Cross Fire Safety Kick Off event today in Kalamazoo! #MI06 https://t.co/lnzlU76SrB,0.6996
Republican,RepFredUpton,TODAY is National Prescription Drug Take Back Day. Please visit https://t.co/xSGBU2tbz1 to find a drop-off locationâ€_ https://t.co/x3BlCohwff,0.3182
Republican,RepFredUpton,Tomorrow is National Prescription Drug Take Back Day. Please visit https://t.co/xSGBU2tbz1 to find a drop-off locatâ€_ https://t.co/svbShGhrdN,0.3182
Republican,RepFredUpton,Whether in D.C. or at home - my door is always open to discuss whatever is on your mind! #MI06 https://t.co/d0DN02z9wZ,0
Republican,RepFredUpton,Joining @WKZONews live now for a Q&amp;A - tune in &gt;&gt; https://t.co/tA8A5cAF2J,0
Republican,RepFredUpton,Great meeting w/ members of the American Society of Landscape Architects from #MI06 today - we discussed federal prâ€_ https://t.co/36fGSj4aRT,0.6249
Republican,RepFredUpton,"RT @nikkihaley: Congratulations to our new Secretary of State and my dear friend, Mike Pompeo. #USStrong _Ÿ‡º_Ÿ‡¸ https://t.co/TTWWiAz1gm",0.8658
Republican,RepFredUpton,Congratulations to @HouseCommerce alum Mike Pompeo on being confirmed as Americaâ€™s 70th Secretary of State!,0.636
Republican,RepFredUpton,RT @HouseCommerce: LIVE NOW: #SubHealth convenes markup on H.R. 5554 and legislation aimed at combating the #OpioidCrisis &gt;&gt; https://t.co/eâ€_,0
Republican,RepFredUpton,This Saturday marks National Prescription Drug Take Back Day here in #MI06 &amp; across our state. Watch for more info!â€_ https://t.co/HA4idMXEZh,0
Republican,RepFredUpton,RT @michaelcburgess: Today the @HouseCommerce #SubHealth is marking up more than 60 bills to combat the opioid epidemic. As we seek to tackâ€_,-0.34
Republican,RepFredUpton,This Saturday marks National Prescription Drug Take Back Day here in #MI06 &amp; across our state. Learn how you can heâ€_ https://t.co/r0grlhqndO,0
Republican,RepFredUpton,Joining @1450whtc live now for my weekly Q&amp;A. Tune in &gt;&gt; https://t.co/EvoZOpfDCO,0
Republican,RepFredUpton,@JohnDingell Thank you for the kind wishes! Hope to see you soon my friend. #GoBlue,0.9168
Republican,RepFredUpton,Had the honor of speaking at the Eric Zapata 5K today in Kalamazoo and presenting tourniquet holsters toâ€_ https://t.co/3ZiM4iniwl,0.4939
Republican,RepFredUpton,"So great to be with Quincy Sulton, Michigan Youth of the Year, at the Boys and Girls of Benton Harbor -â€_ https://t.co/rbp17uJwe6",0.659
Republican,RepFredUpton,"RT @ChrisEMetcalf: 8th Annual Sustainability Legislative Forum. Thank you congressman Fred Upton, Rep Kim Lasata and Mayors Muhammad and Gaâ€_",0.3612
Republican,RepFredUpton,"Great to spend some time, and present an American Flag flown over the U.S. Capitol, to the STATE CHAMPION Benton Haâ€_ https://t.co/OjyPvqTUet",0.8668
Republican,RepFredUpton,Thanks to Stewart Elementary School in Stevensville for inviting me in to talk with students &amp; teachers today! #MI06 https://t.co/UUdHvYh5uC,0.6696
Republican,RepFredUpton,Learn more here: https://t.co/nRggoCqtik,0
Republican,RepFredUpton,Weâ€™ve made progress in funding critical opioid prevention and treatment programs as well as assisting law enforcemeâ€_ https://t.co/So6mEN018p,0.3818
Republican,RepFredUpton,"This is great news for our state and the entire country. As we all work together to end the tragic opioid epidemic,â€_ https://t.co/l1pWnOcNlV",0.2732
Republican,RepFredUpton,Important news: the Department of Health and Human Services (HHS) just announced the second round of grants to helpâ€_ https://t.co/u8kKa7s1TS,0.4019
Republican,RepFredUpton,NEW: Michigan to receive another $16.3 million from @HHSGov to address the heroin &amp; #opioidcrisis thanks to the 21sâ€_ https://t.co/yoSsH6kXRC,-0.0772
Republican,RepFredUpton,Great to stop by the Michigan Fireservice Breakfast this AM. We can never thank our first responders enough for putâ€_ https://t.co/mw5hEoa7Y2,0.1999
Republican,RepFredUpton,"RT @KalPublicSafety: Gone, but not forgotten. Please help us remember PSO Eric Zapata today who gave his life 7 years ago while respondingâ€_",-0.5157
Republican,RepFredUpton,Thanks to #MI06 representatives of the National Association of Area Agencies on Aging for coming in today to discusâ€_ https://t.co/lbPPzzkjmx,0.4404
